split,task,regime,seed,stress,hidden_load,invalid_load,moved_load,substitute_load,hazard_load,reappear_load,human_load,change_load,oracle_success_probability
occlusion_heavy_shift,drawer_placement,human_temporary_obstruction,7,0.5,0.625004,0.109408,0.134712,0.053787,0.378,0.482632,0.168537,0.086912,0.852935
occlusion_heavy_shift,drawer_placement,human_temporary_obstruction,8,0.5,0.625004,0.109408,0.134712,0.053787,0.378,0.482632,0.168537,0.086912,0.89934
occlusion_heavy_shift,drawer_placement,human_temporary_obstruction,9,0.5,0.625004,0.109408,0.134712,0.053787,0.378,0.482632,0.168537,0.086912,0.875474
occlusion_heavy_shift,drawer_placement,goal_specification_changed,0,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.885359
occlusion_heavy_shift,drawer_placement,goal_specification_changed,1,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.870948
occlusion_heavy_shift,drawer_placement,goal_specification_changed,2,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.866197
occlusion_heavy_shift,drawer_placement,goal_specification_changed,3,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.874267
occlusion_heavy_shift,drawer_placement,goal_specification_changed,4,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.889061
occlusion_heavy_shift,drawer_placement,goal_specification_changed,5,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.886718
occlusion_heavy_shift,drawer_placement,goal_specification_changed,6,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.873561
occlusion_heavy_shift,drawer_placement,goal_specification_changed,7,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.868242
occlusion_heavy_shift,drawer_placement,goal_specification_changed,8,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.875189
occlusion_heavy_shift,drawer_placement,goal_specification_changed,9,0.5,0.236488,0.461946,0.29936,0.152396,0.252,0.101016,0.062285,0.478016,0.867549
occlusion_heavy_shift,drawer_placement,substitute_goal_available,0,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.871663
occlusion_heavy_shift,drawer_placement,substitute_goal_available,1,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.875402
occlusion_heavy_shift,drawer_placement,substitute_goal_available,2,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.897792
occlusion_heavy_shift,drawer_placement,substitute_goal_available,3,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.875296
occlusion_heavy_shift,drawer_placement,substitute_goal_available,4,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.868236
occlusion_heavy_shift,drawer_placement,substitute_goal_available,5,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.871388
occlusion_heavy_shift,drawer_placement,substitute_goal_available,6,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.886995
occlusion_heavy_shift,drawer_placement,substitute_goal_available,7,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.87675
occlusion_heavy_shift,drawer_placement,substitute_goal_available,8,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.869812
occlusion_heavy_shift,drawer_placement,substitute_goal_available,9,0.5,0.354732,0.376851,0.269424,0.201701,0.21,0.16836,0.051294,0.239008,0.869859
occlusion_heavy_shift,drawer_placement,delayed_reappearance,0,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.879616
occlusion_heavy_shift,drawer_placement,delayed_reappearance,1,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.878092
occlusion_heavy_shift,drawer_placement,delayed_reappearance,2,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.862363
occlusion_heavy_shift,drawer_placement,delayed_reappearance,3,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.889332
occlusion_heavy_shift,drawer_placement,delayed_reappearance,4,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.891934
occlusion_heavy_shift,drawer_placement,delayed_reappearance,5,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.888211
occlusion_heavy_shift,drawer_placement,delayed_reappearance,6,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.870502
occlusion_heavy_shift,drawer_placement,delayed_reappearance,7,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.880372
occlusion_heavy_shift,drawer_placement,delayed_reappearance,8,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.875096
occlusion_heavy_shift,drawer_placement,delayed_reappearance,9,0.5,0.67568,0.158034,0.29936,0.08068,0.2625,0.404064,0.069613,0.152096,0.881348
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,0,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.854665
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,1,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.868051
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,2,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.868816
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,3,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.871519
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,4,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.864289
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,5,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.85486
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,6,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.860721
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,7,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.878938
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,8,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.883474
occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,9,0.5,0.709464,0.510572,0.583752,0.165843,0.4515,0.246928,0.117243,0.358512,0.886892
occlusion_heavy_shift,bin_sorting,visual_occlusion,0,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.881168
occlusion_heavy_shift,bin_sorting,visual_occlusion,1,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.906051
occlusion_heavy_shift,bin_sorting,visual_occlusion,2,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.890307
occlusion_heavy_shift,bin_sorting,visual_occlusion,3,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.90005
occlusion_heavy_shift,bin_sorting,visual_occlusion,4,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.881353
occlusion_heavy_shift,bin_sorting,visual_occlusion,5,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.899327
occlusion_heavy_shift,bin_sorting,visual_occlusion,6,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.897154
occlusion_heavy_shift,bin_sorting,visual_occlusion,7,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.900019
occlusion_heavy_shift,bin_sorting,visual_occlusion,8,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.896471
occlusion_heavy_shift,bin_sorting,visual_occlusion,9,0.5,0.6798,0.041679,0.104776,0.070435,0.099,0.44896,0.025862,0.043456,0.894041
occlusion_heavy_shift,bin_sorting,object_moved,0,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.880507
occlusion_heavy_shift,bin_sorting,object_moved,1,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.896964
occlusion_heavy_shift,bin_sorting,object_moved,2,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.88713
occlusion_heavy_shift,bin_sorting,object_moved,3,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.888046
occlusion_heavy_shift,bin_sorting,object_moved,4,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.893514
occlusion_heavy_shift,bin_sorting,object_moved,5,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.907516
occlusion_heavy_shift,bin_sorting,object_moved,6,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.899733
occlusion_heavy_shift,bin_sorting,object_moved,7,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.903176
occlusion_heavy_shift,bin_sorting,object_moved,8,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.899214
occlusion_heavy_shift,bin_sorting,object_moved,9,0.5,0.32445,0.145878,0.628656,0.11974,0.185625,0.213256,0.023276,0.08148,0.876225
occlusion_heavy_shift,bin_sorting,object_removed,0,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.90331
occlusion_heavy_shift,bin_sorting,object_removed,1,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.906395
occlusion_heavy_shift,bin_sorting,object_removed,2,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.90117
occlusion_heavy_shift,bin_sorting,object_removed,3,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.897653
occlusion_heavy_shift,bin_sorting,object_removed,4,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.899742
occlusion_heavy_shift,bin_sorting,object_removed,5,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.879618
occlusion_heavy_shift,bin_sorting,object_removed,6,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.903765
occlusion_heavy_shift,bin_sorting,object_removed,7,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.883116
occlusion_heavy_shift,bin_sorting,object_removed,8,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.90588
occlusion_heavy_shift,bin_sorting,object_removed,9,0.5,0.26265,0.463683,0.209552,0.147914,0.23925,0.089792,0.025862,0.119504,0.885374
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,0,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.907634
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,1,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.887734
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,2,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.890963
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,3,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.890466
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,4,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.893635
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,5,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.887586
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,6,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.880628
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,7,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.897052
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,8,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.879011
occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,9,0.5,0.57165,0.093779,0.134712,0.084522,0.297,0.482632,0.118967,0.086912,0.889799
occlusion_heavy_shift,bin_sorting,goal_specification_changed,0,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.883071
occlusion_heavy_shift,bin_sorting,goal_specification_changed,1,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.888197
occlusion_heavy_shift,bin_sorting,goal_specification_changed,2,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.887334
occlusion_heavy_shift,bin_sorting,goal_specification_changed,3,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.900786
occlusion_heavy_shift,bin_sorting,goal_specification_changed,4,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.885402
occlusion_heavy_shift,bin_sorting,goal_specification_changed,5,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.89943
occlusion_heavy_shift,bin_sorting,goal_specification_changed,6,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.876438
occlusion_heavy_shift,bin_sorting,goal_specification_changed,7,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.897426
occlusion_heavy_shift,bin_sorting,goal_specification_changed,8,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.899148
occlusion_heavy_shift,bin_sorting,goal_specification_changed,9,0.5,0.2163,0.395954,0.29936,0.23948,0.198,0.101016,0.043966,0.478016,0.903318
occlusion_heavy_shift,bin_sorting,substitute_goal_available,0,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.878656
occlusion_heavy_shift,bin_sorting,substitute_goal_available,1,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.887664
occlusion_heavy_shift,bin_sorting,substitute_goal_available,2,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.887811
occlusion_heavy_shift,bin_sorting,substitute_goal_available,3,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.870259
occlusion_heavy_shift,bin_sorting,substitute_goal_available,4,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.90016
occlusion_heavy_shift,bin_sorting,substitute_goal_available,5,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.902907
occlusion_heavy_shift,bin_sorting,substitute_goal_available,6,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.892182
occlusion_heavy_shift,bin_sorting,substitute_goal_available,7,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.890083
occlusion_heavy_shift,bin_sorting,substitute_goal_available,8,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.900973
occlusion_heavy_shift,bin_sorting,substitute_goal_available,9,0.5,0.32445,0.323015,0.269424,0.316958,0.165,0.16836,0.036207,0.239008,0.89325
occlusion_heavy_shift,bin_sorting,delayed_reappearance,0,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.904607
occlusion_heavy_shift,bin_sorting,delayed_reappearance,1,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.873684
occlusion_heavy_shift,bin_sorting,delayed_reappearance,2,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.879167
occlusion_heavy_shift,bin_sorting,delayed_reappearance,3,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.89852
occlusion_heavy_shift,bin_sorting,delayed_reappearance,4,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.883757
occlusion_heavy_shift,bin_sorting,delayed_reappearance,5,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.875706
occlusion_heavy_shift,bin_sorting,delayed_reappearance,6,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.89117
occlusion_heavy_shift,bin_sorting,delayed_reappearance,7,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.891087
occlusion_heavy_shift,bin_sorting,delayed_reappearance,8,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.881513
occlusion_heavy_shift,bin_sorting,delayed_reappearance,9,0.5,0.618,0.135458,0.29936,0.126783,0.20625,0.404064,0.049139,0.152096,0.878092
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,0,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.88812
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,1,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.890901
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,2,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.88122
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,3,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.879383
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,4,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.895094
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,5,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.870481
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,6,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.878376
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,7,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.895579
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,8,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.875375
occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,9,0.5,0.6489,0.437633,0.583752,0.26061,0.35475,0.246928,0.08276,0.358512,0.884602
occlusion_heavy_shift,tool_handoff,visual_occlusion,0,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.870031
occlusion_heavy_shift,tool_handoff,visual_occlusion,1,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.873784
occlusion_heavy_shift,tool_handoff,visual_occlusion,2,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.86479
occlusion_heavy_shift,tool_handoff,visual_occlusion,3,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.875263
occlusion_heavy_shift,tool_handoff,visual_occlusion,4,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.882067
occlusion_heavy_shift,tool_handoff,visual_occlusion,5,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.871067
occlusion_heavy_shift,tool_handoff,visual_occlusion,6,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.866373
occlusion_heavy_shift,tool_handoff,visual_occlusion,7,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.85989
occlusion_heavy_shift,tool_handoff,visual_occlusion,8,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.885693
occlusion_heavy_shift,tool_handoff,visual_occlusion,9,0.5,0.81576,0.052678,0.104776,0.049091,0.1494,0.44896,0.079742,0.043456,0.876177
occlusion_heavy_shift,tool_handoff,object_moved,0,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.876906
occlusion_heavy_shift,tool_handoff,object_moved,1,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.870562
occlusion_heavy_shift,tool_handoff,object_moved,2,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.864175
occlusion_heavy_shift,tool_handoff,object_moved,3,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.873245
occlusion_heavy_shift,tool_handoff,object_moved,4,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.869732
occlusion_heavy_shift,tool_handoff,object_moved,5,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.877828
occlusion_heavy_shift,tool_handoff,object_moved,6,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.883926
occlusion_heavy_shift,tool_handoff,object_moved,7,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.866325
occlusion_heavy_shift,tool_handoff,object_moved,8,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.880118
occlusion_heavy_shift,tool_handoff,object_moved,9,0.5,0.38934,0.184373,0.628656,0.083455,0.280125,0.213256,0.071768,0.08148,0.871045
